Name;YT Scope Project;
File;C:\Users\kimro\Documents\Bachelor\data\spool_mapping\spool_mapping_run_03.03.26_down.csv;
2095;0,22849837284983729;2095;0,24620000000000003
2096;0,22849837284983729;2096;0,2464
2097;0,22942817294281728;2097;0,2466
2098;0,22989307298930731;2098;0,2468
2099;0,23059042305904232;2099;0,24700000000000003
2100;0,23128777312877732;2100;0,2472
2101;0,23128777312877732;2101;0,2474
2102;0,2308228730822873;2102;0,2476
2103;0,23059042305904232;2103;0,24780000000000002
2104;0,2303579730357973;2104;0,248
2105;0,2303579730357973;2105;0,24820000000000003
2106;0,2303579730357973;2106;0,2484
2107;0,2303579730357973;2107;0,24860000000000002
2108;0,2308228730822873;2108;0,2488
2109;0,23198512319851233;2109;0,24900000000000003
2110;0,23245002324500233;2110;0,2492
2111;0,23245002324500233;2111;0,2494
2112;0,23245002324500233;2112;0,2496
2113;0,23337982333798232;2113;0,24980000000000002
2114;0,23384472338447235;2114;0,25
2115;0,23407717340771733;2115;0,2502
2116;0,23407717340771733;2116;0,2504
2117;0,23430962343096234;2117;0,2506
2118;0,23384472338447235;2118;0,2508
2119;0,23361227336122734;2119;0,251
2120;0,23361227336122734;2120;0,2512
2121;0,23361227336122734;2121;0,25139999999999996
2122;0,23430962343096234;2122;0,2516
2123;0,23500697350069735;2123;0,25179999999999997
2124;0,23570432357043236;2124;0,252
2125;0,23663412366341235;2125;0,2522
2126;0,23663412366341235;2126;0,2524
2127;0,23640167364016737;2127;0,2526
2128;0,23640167364016737;2128;0,2528
2129;0,23593677359367735;2129;0,253
2130;0,23593677359367735;2130;0,2532
2131;0,23593677359367735;2131;0,25339999999999996
2132;0,23663412366341235;2132;0,2536
2133;0,23709902370990238;2133;0,25379999999999997
2134;0,23686657368665737;2134;0,254
2135;0,23756392375639238;2135;0,2542
2136;0,23756392375639238;2136;0,2544
2137;0,23756392375639238;2137;0,2546
2138;0,23802882380288237;2138;0,2548
2139;0,23872617387261738;2139;0,255
2140;0,23919107391910741;2140;0,2552
2141;0,23919107391910741;2141;0,25539999999999996
2142;0,23919107391910741;2142;0,2556
2143;0,23919107391910741;2143;0,25579999999999997
2144;0,23919107391910741;2144;0,256
2145;0,23895862389586239;2145;0,2562
2146;0,23895862389586239;2146;0,2564
2147;0,2401208740120874;2147;0,2566
2148;0,2405857740585774;2148;0,25680000000000003
2149;0,24174802417480243;2149;0,257
2150;0,24198047419804741;2150;0,2572
2151;0,24198047419804741;2151;0,25739999999999996
2152;0,24198047419804741;2152;0,2576
2153;0,24198047419804741;2153;0,2578
2154;0,24244537424453744;2154;0,258
2155;0,24221292422129242;2155;0,2582
2156;0,24221292422129242;2156;0,2584
2157;0,24267782426778242;2157;0,2586
2158;0,24407252440725244;2158;0,25880000000000003
2159;0,24384007438400743;2159;0,259
2160;0,24430497443049745;2160;0,2592
2161;0,24430497443049745;2161;0,25939999999999996
2162;0,24500232450023246;2162;0,2596
2163;0,24523477452347744;2163;0,2598
2164;0,24593212459321245;2164;0,26
2165;0,24662947466294746;2165;0,2602
2166;0,24662947466294746;2166;0,2604
2167;0,24616457461645747;2167;0,2606
2168;0,24593212459321245;2168;0,26080000000000003
2169;0,24593212459321245;2169;0,261
2170;0,24616457461645747;2170;0,2612
2171;0,24616457461645747;2171;0,26139999999999997
2172;0,24686192468619247;2172;0,2616
2173;0,24755927475592748;2173;0,2618
2174;0,24848907484890748;2174;0,262
2175;0,24848907484890748;2175;0,2622
2176;0,24848907484890748;2176;0,2624
2177;0,24825662482566249;2177;0,2626
2178;0,24779172477917247;2178;0,26280000000000003
2179;0,24848907484890748;2179;0,263
2180;0,24848907484890748;2180;0,2632
2181;0,24848907484890748;2181;0,26339999999999997
2182;0,24872152487215249;2182;0,2636
2183;0,2494188749418875;2183;0,2638
2184;0,2494188749418875;2184;0,264
2185;0,24965132496513251;2185;0,2642
2186;0,24965132496513251;2186;0,2644
2187;0,25034867503486752;2187;0,2646
2188;0,25011622501162251;2188;0,26480000000000004
2189;0,25058112505811253;2189;0,265
2190;0,25081357508135749;2190;0,2652
2191;0,25081357508135749;2191;0,26539999999999997
2192;0,25058112505811253;2192;0,2656
2193;0,25011622501162251;2193;0,2658
2194;0,24965132496513251;2194;0,266
2195;0,25058112505811253;2195;0,2662
2196;0,25058112505811253;2196;0,2664
2197;0,25127847512784751;2197;0,2666
2198;0,25197582519758249;2198;0,26680000000000004
2199;0,25267317526731753;2199;0,267
2200;0,25244072524407252;2200;0,2672
2201;0,25244072524407252;2201;0,26739999999999997
2202;0,2522082752208275;2202;0,2676
2203;0,2522082752208275;2203;0,2678
2204;0,2522082752208275;2204;0,268
2205;0,25244072524407252;2205;0,2682
2206;0,25244072524407252;2206;0,2684
2207;0,25290562529056254;2207;0,2686
2208;0,25406787540678755;2208;0,26880000000000004
2209;0,25430032543003256;2209;0,269
2210;0,25430032543003256;2210;0,2692
2211;0,25430032543003256;2211;0,2694
2212;0,25523012552301255;2212;0,2696
2213;0,25592747559274753;2213;0,2698
2214;0,25639237563923756;2214;0,27
2215;0,25708972570897259;2215;0,2702
2216;0,25708972570897259;2216;0,27040000000000003
2217;0,25685727568572758;2217;0,2706
2218;0,25685727568572758;2218;0,27080000000000004
2219;0,25639237563923756;2219;0,271
2220;0,25732217573221755;2220;0,2712
2221;0,25732217573221755;2221;0,2714
2222;0,2582519758251976;2222;0,2716
2223;0,25894932589493258;2223;0,2718
2224;0,25964667596466762;2224;0,272
2225;0,2594142259414226;2225;0,2722
2226;0,2594142259414226;2226;0,27240000000000003
2227;0,2594142259414226;2227;0,2726
2228;0,25918177591817759;2228;0,27280000000000004
2229;0,2594142259414226;2229;0,273
2230;0,25964667596466762;2230;0,2732
2231;0,25964667596466762;2231;0,2734
2232;0,2603440260344026;2232;0,2736
2233;0,26080892608089262;2233;0,2738
2234;0,26104137610413763;2234;0,274
2235;0,26104137610413763;2235;0,2742
2236;0,26104137610413763;2236;0,27440000000000003
2237;0,2615062761506276;2237;0,2746
2238;0,26220362622036264;2238;0,27480000000000004
2239;0,26266852626685261;2239;0,275
2240;0,26266852626685261;2240;0,2752
2241;0,26266852626685261;2241;0,2754
2242;0,2624360762436076;2242;0,27559999999999996
2243;0,26220362622036264;2243;0,2758
2244;0,26197117619711763;2244;0,27599999999999997
2245;0,26266852626685261;2245;0,2762
2246;0,26266852626685261;2246;0,2764
2247;0,26336587633658765;2247;0,2766
2248;0,26406322640632263;2248;0,2768
2249;0,26429567642956764;2249;0,277
2250;0,26429567642956764;2250;0,2772
2251;0,26429567642956764;2251;0,2774
2252;0,26406322640632263;2252;0,27759999999999996
2253;0,26406322640632263;2253;0,2778
2254;0,26406322640632263;2254;0,27799999999999997
2255;0,26452812645281265;2255;0,2782
2256;0,26452812645281265;2256;0,2784
2257;0,26476057647605766;2257;0,2786
2258;0,26545792654579264;2258;0,2788
2259;0,26569037656903766;2259;0,279
2260;0,26615527661552768;2260;0,2792
2261;0,26615527661552768;2261;0,2794
2262;0,26662017666201765;2262;0,27959999999999996
2263;0,2675499767549977;2263;0,2798
2264;0,26801487680148767;2264;0,27999999999999997
2265;0,26778242677824265;2265;0,2802
2266;0,26778242677824265;2266;0,2804
2267;0,26778242677824265;2267;0,2806
2268;0,26778242677824265;2268;0,2808
2269;0,26801487680148767;2269;0,281
2270;0,26894467689446772;2270;0,2812
2271;0,2696420269642027;2271;0,2814
2272;0,2696420269642027;2272;0,28159999999999996
2273;0,27010692701069272;2273;0,2818
2274;0,27010692701069272;2274;0,282
2275;0,26987447698744771;2275;0,2822
2276;0,2696420269642027;2276;0,2824
2277;0,2696420269642027;2277;0,2826
2278;0,2696420269642027;2278;0,2828
2279;0,26940957694095768;2279;0,28300000000000003
2280;0,26987447698744771;2280;0,2832
2281;0,27010692701069272;2281;0,2834
2282;0,27010692701069272;2282;0,28359999999999996
2283;0,2708042770804277;2283;0,2838
2284;0,27103672710367271;2284;0,284
2285;0,27150162715016274;2285;0,2842
2286;0,27219897721989772;2286;0,2844
2287;0,27219897721989772;2287;0,2846
2288;0,27266387726638774;2288;0,2848
2289;0,27289632728963276;2289;0,28500000000000003
2290;0,27266387726638774;2290;0,2852
2291;0,27219897721989772;2291;0,2854
2292;0,27219897721989772;2292;0,28559999999999997
2293;0,2717340771734077;2293;0,2858
2294;0,27266387726638774;2294;0,286
2295;0,27336122733612273;2295;0,2862
2296;0,27405857740585776;2296;0,2864
2297;0,27405857740585776;2297;0,2866
2298;0,27475592747559274;2298;0,2868
2299;0,27475592747559274;2299;0,28700000000000003
2300;0,27452347745234773;2300;0,2872
2301;0,27452347745234773;2301;0,2874
2302;0,27452347745234773;2302;0,28759999999999997
2303;0,27429102742910272;2303;0,2878
2304;0,27452347745234773;2304;0,288
2305;0,27498837749883775;2305;0,2882
2306;0,27522082752208277;2306;0,2884
2307;0,27522082752208277;2307;0,2886
2308;0,27568572756857274;2308;0,2888
2309;0,27568572756857274;2309;0,28900000000000003
2310;0,27638307763830777;2310;0,2892
2311;0,27731287773128777;2311;0,2894
2312;0,27731287773128777;2312;0,28959999999999997
2313;0,27777777777777779;2313;0,2898
2314;0,27824267782426776;2314;0,29
2315;0,2780102278010228;2315;0,2902
2316;0,27777777777777779;2316;0,2904
2317;0,27777777777777779;2317;0,2906
2318;0,27754532775453278;2318;0,2908
2319;0,27824267782426776;2319;0,29100000000000004
2320;0,27917247791724781;2320;0,2912
2321;0,27986982798698279;2321;0,2914
2322;0,27986982798698279;2322;0,29159999999999997
2323;0,28033472803347281;2323;0,2918
2324;0,28033472803347281;2324;0,292
2325;0,2801022780102278;2325;0,2922
2326;0,27986982798698279;2326;0,2924
2327;0,27986982798698279;2327;0,2926
2328;0,2801022780102278;2328;0,2928
2329;0,28079962807996278;2329;0,29300000000000004
2330;0,28103207810320779;2330;0,2932
2331;0,28126452812645281;2331;0,2934
2332;0,28126452812645281;2332;0,29359999999999997
2333;0,28172942817294283;2333;0,2938
2334;0,28172942817294283;2334;0,294
2335;0,28265922826592282;2335;0,2942
2336;0,28335657833565786;2336;0,2944
2337;0,28335657833565786;2337;0,29460000000000003
2338;0,28358902835890282;2338;0,2948
2339;0,28358902835890282;2339;0,29500000000000004
2340;0,28358902835890282;2340;0,2952
2341;0,28358902835890282;2341;0,2954
2342;0,28358902835890282;2342;0,2956
2343;0,28358902835890282;2343;0,2958
2344;0,28451882845188287;2344;0,296
2345;0,28521617852161785;2345;0,2962
2346;0,28614597861459784;2346;0,2964
2347;0,28614597861459784;2347;0,29660000000000003
2348;0,28637842863784285;2348;0,2968
2349;0,28614597861459784;2349;0,29700000000000004
2350;0,28614597861459784;2350;0,2972
2351;0,28614597861459784;2351;0,2974
2352;0,28614597861459784;2352;0,2976
2353;0,28614597861459784;2353;0,2978
2354;0,28661087866108786;2354;0,298
2355;0,28684332868433288;2355;0,2982
2356;0,28661087866108786;2356;0,2984
2357;0,28661087866108786;2357;0,29860000000000003
2358;0,28730822873082285;2358;0,2988
2359;0,28777312877731287;2359;0,29900000000000004
2360;0,28823802882380289;2360;0,2992
2361;0,28847047884704791;2361;0,2994
2362;0,28847047884704791;2362;0,2996
2363;0,28847047884704791;2363;0,2998
2364;0,28800557880055788;2364;0,3
2365;0,28777312877731287;2365;0,30019999999999997
2366;0,28730822873082285;2366;0,3004
2367;0,28730822873082285;2367;0,3006
2368;0,28777312877731287;2368;0,3008
2369;0,28847047884704791;2369;0,301
2370;0,2894002789400279;2370;0,3012
2371;0,28986517898651792;2371;0,3014
2372;0,28986517898651792;2372;0,3016
2373;0,28986517898651792;2373;0,30179999999999996
2374;0,28986517898651792;2374;0,302
2375;0,28986517898651792;2375;0,30219999999999997
2376;0,29033007903300789;2376;0,3024
2377;0,29033007903300789;2377;0,3026
2378;0,29033007903300789;2378;0,3028
2379;0,29125987912598789;2379;0,303
2380;0,29172477917247791;2380;0,3032
2381;0,29218967921896793;2381;0,3034
2382;0,29218967921896793;2382;0,3036
2383;0,29288702928870292;2383;0,30379999999999996
2384;0,29381682938168296;2384;0,304
2385;0,29474662947466296;2385;0,30419999999999997
2386;0,29474662947466296;2386;0,3044
2387;0,29474662947466296;2387;0,3046
2388;0,29521152952115293;2388;0,3048
2389;0,29497907949790797;2389;0,305
2390;0,29497907949790797;2390;0,3052
2391;0,29497907949790797;2391;0,3054
2392;0,29497907949790797;2392;0,3056
2393;0,29544397954439794;2393;0,30579999999999996
2394;0,296373779637378;2394;0,306
2395;0,29707112970711297;2395;0,30619999999999997
2396;0,297536029753603;2396;0,3064
2397;0,297536029753603;2397;0,3066
2398;0,297536029753603;2398;0,3068
2399;0,297303579730358;2399;0,307
2400;0,29707112970711297;2400;0,30720000000000003
2401;0,29707112970711297;2401;0,3074
2402;0,29707112970711297;2402;0,3076
2403;0,297303579730358;2403;0,30779999999999996
2404;0,297536029753603;2404;0,308
2405;0,298233379823338;2405;0,3082
2406;0,29916317991631797;2406;0,3084
2407;0,29916317991631797;2407;0,3086
2408;0,29916317991631797;2408;0,3088
2409;0,300092980009298;2409;0,309
2410;0,300557880055788;2410;0,30920000000000003
2411;0,30032543003254303;2411;0,3094
2412;0,30032543003254303;2412;0,3096
2413;0,300557880055788;2413;0,30979999999999996
2414;0,30032543003254303;2414;0,31
2415;0,300092980009298;2415;0,3102
2416;0,299860529986053;2416;0,3104
2417;0,299860529986053;2417;0,3106
2418;0,300557880055788;2418;0,3108
2419;0,30148768014876803;2419;0,311
2420;0,302185030218503;2420;0,31120000000000003
2421;0,302417480241748;2421;0,3114
2422;0,302417480241748;2422;0,3116
2423;0,302417480241748;2423;0,31179999999999997
2424;0,302185030218503;2424;0,312
2425;0,302185030218503;2425;0,3122
2426;0,302185030218503;2426;0,3124
2427;0,302185030218503;2427;0,3126
2428;0,30264993026499304;2428;0,3128
2429;0,303114830311483;2429;0,313
2430;0,303114830311483;2430;0,31320000000000003
2431;0,30404463040446306;2431;0,3134
2432;0,30404463040446306;2432;0,3136
2433;0,30404463040446306;2433;0,31379999999999997
2434;0,30404463040446306;2434;0,314
2435;0,30497443049744305;2435;0,3142
2436;0,30543933054393307;2436;0,3144
2437;0,30543933054393307;2437;0,3146
2438;0,30543933054393307;2438;0,3148
2439;0,30497443049744305;2439;0,315
2440;0,30497443049744305;2440;0,31520000000000004
2441;0,30497443049744305;2441;0,3154
2442;0,30497443049744305;2442;0,3156
2443;0,30567178056717803;2443;0,31579999999999997
2444;0,30613668061366806;2444;0,316
2445;0,30706648070664805;2445;0,3162
2446;0,30706648070664805;2446;0,3164
2447;0,30706648070664805;2447;0,3166
2448;0,30706648070664805;2448;0,3168
2449;0,30683403068340309;2449;0,317
2450;0,30729893072989306;2450;0,31720000000000004
2451;0,30706648070664805;2451;0,3174
2452;0,30706648070664805;2452;0,3176
2453;0,30753138075313807;2453;0,31779999999999997
2454;0,30869363086936308;2454;0,318
2455;0,3091585309158531;2455;0,3182
2456;0,30939098093909811;2456;0,3184
2457;0,30939098093909811;2457;0,3186
2458;0,3100883310088331;2458;0,31880000000000003
2459;0,31055323105532312;2459;0,319
2460;0,3112505811250581;2460;0,31920000000000004
2461;0,31194793119479314;2461;0,3194
2462;0,31194793119479314;2462;0,3196
2463;0,31171548117154813;2463;0,3198
2464;0,31171548117154813;2464;0,32
2465;0,31171548117154813;2465;0,3202
2466;0,31218038121803809;2466;0,3204
2467;0,31218038121803809;2467;0,3206
2468;0,31287773128777313;2468;0,32080000000000003
2469;0,31403998140399814;2469;0,321
2470;0,31496978149697813;2470;0,32120000000000004
2471;0,31520223152022314;2471;0,3214
2472;0,31520223152022314;2472;0,3216
2473;0,31496978149697813;2473;0,3218
2474;0,31450488145048816;2474;0,322
2475;0,31427243142724315;2475;0,3222
2476;0,31427243142724315;2476;0,3224
2477;0,31427243142724315;2477;0,3226
2478;0,31496978149697813;2478;0,32280000000000003
2479;0,31566713156671317;2479;0,323
2480;0,31589958158995818;2480;0,32320000000000004
2481;0,31613203161320313;2481;0,3234
2482;0,31613203161320313;2482;0,3236
2483;0,31706183170618318;2483;0,3238
2484;0,31706183170618318;2484;0,324
2485;0,3172942817294282;2485;0,3242
2486;0,31752673175267315;2486;0,3244
2487;0,31752673175267315;2487;0,3246
2488;0,3172942817294282;2488;0,32480000000000003
2489;0,31682938168293817;2489;0,325
2490;0,31636448163644815;2490;0,3252
2491;0,31706183170618318;2491;0,3254
2492;0,31706183170618318;2492;0,3256
2493;0,31752673175267315;2493;0,3258
2494;0,3184565318456532;2494;0,32599999999999996
2495;0,31938633193863319;2495;0,3262
2496;0,31915388191538818;2496;0,32639999999999997
2497;0,31915388191538818;2497;0,3266
2498;0,31915388191538818;2498;0,3268
2499;0,31892143189214317;2499;0,327
2500;0,31892143189214317;2500;0,3272
2501;0,31915388191538818;2501;0,3274
2502;0,31915388191538818;2502;0,3276
2503;0,31961878196187821;2503;0,3278
2504;0,32031613203161319;2504;0,32799999999999996
2505;0,3205485820548582;2505;0,3282
2506;0,32078103207810321;2506;0,32839999999999997
2507;0,32078103207810321;2507;0,3286
2508;0,32124593212459324;2508;0,3288
2509;0,32217573221757323;2509;0,329
2510;0,32240818224081824;2510;0,3292
2511;0,32264063226406325;2511;0,3294
2512;0,32264063226406325;2512;0,3296
2513;0,32240818224081824;2513;0,3298
2514;0,32240818224081824;2514;0,32999999999999996
2515;0,32217573221757323;2515;0,3302
2516;0,32287308228730821;2516;0,33039999999999997
2517;0,32287308228730821;2517;0,3306
2518;0,32357043235704325;2518;0,3308
2519;0,32426778242677823;2519;0,331
2520;0,32473268247326825;2520;0,3312
2521;0,32450023245002324;2521;0,33140000000000003
2522;0,32450023245002324;2522;0,3316
2523;0,32450023245002324;2523;0,3318
2524;0,32450023245002324;2524;0,33199999999999996
2525;0,32450023245002324;2525;0,3322
2526;0,32519758251975828;2526;0,3324
2527;0,32519758251975828;2527;0,3326
2528;0,32566248256624825;2528;0,3328
2529;0,32589493258949326;2529;0,333
2530;0,32659228265922824;2530;0,3332
2531;0,32705718270571826;2531;0,33340000000000003
2532;0,32705718270571826;2532;0,3336
2533;0,3277545327754533;2533;0,3338
2534;0,32821943282194327;2534;0,33399999999999996
2535;0,32868433286843329;2535;0,3342
2536;0,32868433286843329;2536;0,3344
2537;0,32868433286843329;2537;0,3346
2538;0,32821943282194327;2538;0,3348
2539;0,32821943282194327;2539;0,335
2540;0,32821943282194327;2540;0,3352
2541;0,32914923291492332;2541;0,33540000000000003
2542;0,32914923291492332;2542;0,3356
2543;0,3298465829846583;2543;0,3358
2544;0,33077638307763829;2544;0,33599999999999997
2545;0,3310088331008833;2545;0,3362
2546;0,33077638307763829;2546;0,3364
2547;0,33077638307763829;2547;0,3366
2548;0,33077638307763829;2548;0,3368
2549;0,33077638307763829;2549;0,337
2550;0,33077638307763829;2550;0,3372
2551;0,3310088331008833;2551;0,33740000000000003
2552;0,3310088331008833;2552;0,3376
2553;0,33147373314737333;2553;0,3378
2554;0,33147373314737333;2554;0,33799999999999997
2555;0,33217108321710831;2555;0,3382
2556;0,33263598326359833;2556;0,3384
2557;0,33263598326359833;2557;0,3386
2558;0,33310088331008836;2558;0,3388
2559;0,33379823337982334;2559;0,339
2560;0,33333333333333331;2560;0,3392
2561;0,33286843328684335;2561;0,33940000000000003
2562;0,33286843328684335;2562;0,3396
2563;0,33263598326359833;2563;0,3398
2564;0,33263598326359833;2564;0,33999999999999997
2565;0,33286843328684335;2565;0,3402
2566;0,33379823337982334;2566;0,3404
2567;0,33379823337982334;2567;0,3406
2568;0,33449558344955832;2568;0,3408
2569;0,33519293351929336;2569;0,341
2570;0,33496048349604834;2570;0,3412
2571;0,33496048349604834;2571;0,34140000000000004
2572;0,33496048349604834;2572;0,3416
2573;0,33496048349604834;2573;0,3418
2574;0,33519293351929336;2574;0,34199999999999997
2575;0,33565783356578338;2575;0,3422
2576;0,33612273361227335;2576;0,3424
2577;0,33612273361227335;2577;0,3426
2578;0,33635518363551836;2578;0,3428
2579;0,33682008368200839;2579;0,343
2580;0,33774988377498838;2580;0,3432
2581;0,33844723384472336;2581;0,34340000000000004
2582;0,33844723384472336;2582;0,3436
2583;0,33937703393770341;2583;0,3438
2584;0,33984193398419338;2584;0,344
2585;0,3403068340306834;2585;0,3442
2586;0,34007438400743839;2586;0,3444
2587;0,34007438400743839;2587;0,3446
2588;0,33984193398419338;2588;0,3448
2589;0,33984193398419338;2589;0,34500000000000003
2590;0,3403068340306834;2590;0,3452
2591;0,34100418410041838;2591;0,34540000000000004
2592;0,34100418410041838;2592;0,3456
2593;0,34170153417015342;2593;0,3458
2594;0,3423988842398884;2594;0,346
2595;0,34193398419339843;2595;0,3462
2596;0,34193398419339843;2596;0,3464
2597;0,34193398419339843;2597;0,3466
2598;0,34170153417015342;2598;0,3468
2599;0,34170153417015342;2599;0,34700000000000003
2600;0,34193398419339843;2600;0,3472
2601;0,34263133426313341;2601;0,34740000000000004
2602;0,34263133426313341;2602;0,3476
2603;0,3423988842398884;2603;0,3478
2604;0,34286378428637843;2604;0,348
2605;0,34286378428637843;2605;0,3482
2606;0,34332868433286845;2606;0,3484
2607;0,34332868433286845;2607;0,3486
2608;0,34425848442584844;2608;0,3488
2609;0,34449093444909346;2609;0,34900000000000003
2610;0,34495583449558342;2610;0,3492
2611;0,34472338447233847;2611;0,34940000000000004
2612;0,34472338447233847;2612;0,3496
2613;0,34472338447233847;2613;0,3498
2614;0,34449093444909346;2614;0,35
2615;0,34518828451882844;2615;0,35019999999999996
2616;0,34588563458856347;2616;0,3504
2617;0,34588563458856347;2617;0,35059999999999997
2618;0,34658298465829845;2618;0,3508
2619;0,34704788470478848;2619;0,351
2620;0,34681543468154347;2620;0,3512
2621;0,34658298465829845;2621;0,3514
2622;0,34658298465829845;2622;0,3516
2623;0,34681543468154347;2623;0,3518
2624;0,34681543468154347;2624;0,352
2625;0,34704788470478848;2625;0,35219999999999996
2626;0,34774523477452346;2626;0,3524
2627;0,34774523477452346;2627;0,35259999999999997
2628;0,3475127847512785;2628;0,3528
2629;0,34797768479776847;2629;0,353
2630;0,34797768479776847;2630;0,3532
2631;0,34797768479776847;2631;0,3534
2632;0,34797768479776847;2632;0,3536
2633;0,3484425848442585;2633;0,3538
2634;0,34913993491399348;2634;0,354
2635;0,34867503486750351;2635;0,35419999999999996
2636;0,3484425848442585;2636;0,3544
2637;0,34821013482101348;2637;0,35459999999999997
2638;0,34821013482101348;2638;0,3548
2639;0,3484425848442585;2639;0,355
2640;0,34937238493723849;2640;0,3552
2641;0,35006973500697353;2641;0,3554
2642;0,35053463505346349;2642;0,3556
2643;0,35053463505346349;2643;0,3558
2644;0,35099953509995352;2644;0,356
2645;0,35099953509995352;2645;0,35619999999999996
2646;0,35099953509995352;2646;0,3564
2647;0,35146443514644349;2647;0,3566
2648;0,35146443514644349;2648;0,3568
2649;0,35146443514644349;2649;0,357
2650;0,35192933519293351;2650;0,3572
2651;0,35309158530915852;2651;0,3574
2652;0,35355648535564854;2652;0,35760000000000003
2653;0,35355648535564854;2653;0,3578
2654;0,35378893537889355;2654;0,358
2655;0,35448628544862854;2655;0,35819999999999996
2656;0,35495118549511856;2656;0,3584
2657;0,35564853556485354;2657;0,3586
2658;0,35564853556485354;2658;0,3588
2659;0,35634588563458858;2659;0,359
2660;0,35611343561134357;2660;0,3592
2661;0,35564853556485354;2661;0,3594
2662;0,35564853556485354;2662;0,35960000000000003
2663;0,35564853556485354;2663;0,3598
2664;0,35634588563458858;2664;0,36
2665;0,35681078568107855;2665;0,36019999999999996
2666;0,35774058577405859;2666;0,3604
2667;0,35820548582054856;2667;0,3606
2668;0,35820548582054856;2668;0,3608
2669;0,35820548582054856;2669;0,361
2670;0,35797303579730361;2670;0,3612
2671;0,35774058577405859;2671;0,3614
2672;0,35774058577405859;2672;0,36160000000000003
2673;0,35774058577405859;2673;0,3618
2674;0,35774058577405859;2674;0,362
2675;0,35820548582054856;2675;0,36219999999999997
2676;0,3589028358902836;2676;0,3624
2677;0,35913528591352861;2677;0,3626
2678;0,35913528591352861;2678;0,3628
2679;0,35913528591352861;2679;0,363
2680;0,36006508600650861;2680;0,3632
2681;0,36029753602975362;2681;0,3634
2682;0,36076243607624359;2682;0,36360000000000003
2683;0,36076243607624359;2683;0,3638
2684;0,36169223616922364;2684;0,364
2685;0,36145978614597862;2685;0,36419999999999997
2686;0,36122733612273361;2686;0,3644
2687;0,36122733612273361;2687;0,3646
2688;0,36122733612273361;2688;0,3648
2689;0,36192468619246859;2689;0,365
2690;0,36285448628544864;2690;0,3652
2691;0,36355183635518362;2691;0,3654
2692;0,36401673640167365;2692;0,36560000000000004
2693;0,36401673640167365;2693;0,3658
2694;0,36401673640167365;2694;0,366
2695;0,36378428637842863;2695;0,36619999999999997
2696;0,36355183635518362;2696;0,3664
2697;0,36355183635518362;2697;0,3666
2698;0,36355183635518362;2698;0,3668
2699;0,36378428637842863;2699;0,367
2700;0,36424918642491866;2700;0,3672
2701;0,36494653649465364;2701;0,3674
2702;0,36541143654114366;2702;0,36760000000000004
2703;0,36541143654114366;2703;0,3678
2704;0,36541143654114366;2704;0,368
2705;0,36587633658763363;2705;0,36819999999999997
2706;0,36657368665736867;2706;0,3684
2707;0,36680613668061368;2707;0,3686
2708;0,36680613668061368;2708;0,3688
2709;0,36703858670385869;2709;0,369
2710;0,36680613668061368;2710;0,36920000000000003
2711;0,36657368665736867;2711;0,3694
2712;0,36657368665736867;2712;0,36960000000000004
2713;0,36657368665736867;2713;0,3698
2714;0,36727103672710365;2714;0,37
2715;0,3682008368200837;2715;0,3702
2716;0,36889818688981868;2716;0,3704
2717;0,3693630869363087;2717;0,3706
2718;0,3693630869363087;2718;0,3708
2719;0,3693630869363087;2719;0,371
2720;0,36913063691306369;2720;0,37120000000000003
2721;0,36913063691306369;2721;0,3714
2722;0,36913063691306369;2722;0,37160000000000004
2723;0,36913063691306369;2723;0,3718
2724;0,3693630869363087;2724;0,372
2725;0,37006043700604369;2725;0,3722
2726;0,3702928870292887;2726;0,3724
2727;0,37099023709902373;2727;0,3726
2728;0,37099023709902373;2728;0,3728
2729;0,37099023709902373;2729;0,373
2730;0,37168758716875872;2730;0,37320000000000003
2731;0,3723849372384937;2731;0,3734
2732;0,37284983728498372;2732;0,37360000000000004
2733;0,37284983728498372;2733;0,3738
2734;0,37261738726173871;2734;0,374
2735;0,3723849372384937;2735;0,3742
2736;0,3723849372384937;2736;0,3744
2737;0,3723849372384937;2737;0,3746
2738;0,3723849372384937;2738;0,3748
2739;0,37331473733147374;2739;0,375
2740;0,37377963737796371;2740;0,3752
2741;0,37447698744769875;2741;0,3754
2742;0,37447698744769875;2742;0,3756
2743;0,37447698744769875;2743;0,3758
2744;0,37447698744769875;2744;0,376
2745;0,37424453742445374;2745;0,3762
2746;0,37447698744769875;2746;0,37639999999999996
2747;0,37447698744769875;2747;0,3766
2748;0,37447698744769875;2748;0,37679999999999997
2749;0,37517433751743373;2749;0,377
2750;0,37563923756392376;2750;0,3772
2751;0,37587168758716877;2751;0,3774
2752;0,37656903765690375;2752;0,3776
2753;0,37656903765690375;2753;0,3778
2754;0,37703393770339377;2754;0,378
2755;0,37703393770339377;2755;0,3782
2756;0,3774988377498838;2756;0,37839999999999996
2757;0,37796373779637377;2757;0,3786
2758;0,37796373779637377;2758;0,37879999999999997
2759;0,37773128777312875;2759;0,379
2760;0,3774988377498838;2760;0,3792
2761;0,3774988377498838;2761;0,3794
2762;0,37796373779637377;2762;0,3796
2763;0,37796373779637377;2763;0,3798
2764;0,37889353788935382;2764;0,38
2765;0,3795908879590888;2765;0,3802
2766;0,38028823802882378;2766;0,38039999999999996
2767;0,38005578800557882;2767;0,3806
2768;0,38005578800557882;2768;0,38079999999999997
2769;0,38005578800557882;2769;0,381
