Name;YT Scope Project;
File;C:\Users\kimro\Documents\Bachelor\data\spool_mapping\Down100Bar45Signal030326.csv;
Starttime of export;134170113427510000;tirsdag 3. mars 2026;12:35:42.751
Endtime of export;134170113579870000;tirsdag 3. mars 2026;12:35:57.987


Name;fSpoolPosition;fU;fFlow;fFlowRef;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPistonPosition;fPistonPosMeasured;fPs;fPsFiltered;fUpfb

0;-1;0;-150;0;59,743034150212104;60,462832846916683;0,13428144169438766;0,13506893260904951;0,097659230323191015;0,11304125005573808;0,46111721748206885;0,451143125587222;100,06408886989959;101,3202832453764;0
1;-1;0;-150;0;59,730826746421705;60,462811963220446;0,13428144169438766;0,13507145980055676;0,097659230323191015;0,11299717918608912;0,46111721748206885;0,451143125587222;100,11291848506119;101,3200914141006;0
2;-1;0;-150;0;59,730826746421705;60,462752849637987;0,13428144169438766;0,13507397915777034;0,097659230323191015;0,11295324493613609;0,46111721748206885;0,451143125587222;100,10071108127079;101,32005335600454;0
3;-1;0;-150;0;59,730826746421705;60,462693919307632;0,13428144169438766;0,13507649070497654;0,097659230323191015;0,11290944688235791;0,46111721748206885;0,451143125587222;100,10071108127079;101,31997712126287;0
4;-1;0;-150;0;59,743034150212104;60,462635171661304;0,13428144169438766;0,13507899446638644;0,097659230323191015;0,11286578460254643;0,46111721748206885;0,451143125587222;100,0274666585284;101,3199011228489;0
5;-1;0;-150;0;59,730826746421705;60,462614900758368;0,13428144169438766;0,13508149046613593;0,097659230323191015;0,11282225767580238;0,46111721748206885;0,451143125587222;100,05188146610919;101,31959559227589;0
6;-1;0;-150;0;59,730826746421705;60,462556398069538;0,13428144169438766;0,13508397872828623;0,097659230323191015;0,11277886568253123;0,46111721748206885;0,451143125587222;100,06408886989959;101,319367598099;0
7;-1;0;-150;0;59,730826746421705;60,462498076739045;0,13428144169438766;0,13508645927682383;0,097659230323191015;0,11273560820443923;0,46111721748206885;0,451143125587222;99,9908444471572;101,31917860532977;0
8;-1;0;-150;0;59,730826746421705;60,462439936204682;0,13428144169438766;0,13508893213566098;0,097659230323191015;0,11269248482452932;0,46111721748206885;0,451143125587222;99,9908444471572;101,318760430684;0
9;-1;0;-150;0;59,730826746421705;60,46238197590597;0,13428144169438766;0,13509139732863576;0,10986663411358989;0,1126494951270971;0,46111721748206885;0,451143125587222;100,0274666585284;101,3183435523796;0
10;-1;0;-150;0;59,743034150212104;60,462324195284182;0,13428144169438766;0,13509385487951228;0,097659230323191015;0,11264493332341742;0,46111721748206885;0,451143125587222;100,07629627368999;101,31804285027503;0
11;-1;0;-150;0;59,743034150212104;60,462304888408021;0,13428144169438766;0,13509630481198109;0,097659230323191015;0,11260209103563869;0,46111721748206885;0,451143125587222;100,06408886989959;101,31789625884974;0
12;-1;0;-150;0;59,743034150212104;60,462285641383176;0,13428144169438766;0,13509874714965925;0,097659230323191015;0,11255938155895205;0,46111721748206885;0,451143125587222;100,0396740623188;101,31771182723219;0
13;-1;0;-150;0;59,743034150212104;60,4622664540241;0,13428144169438766;0,13510118191609063;0,097659230323191015;0,11251680448164314;0,46111721748206885;0,451143125587222;100,0396740623188;101,31745137810127;0
14;-1;0;-150;0;59,743034150212104;60,462247326145842;0,13428144169438766;0,13510360913474606;0,097659230323191015;0,1124743593932739;0,46111721748206885;0,451143125587222;100,10071108127079;101,31719173636264;0
15;-1;0;-150;0;59,743034150212104;60,462228257564007;0,12207403790398877;0,13510602882902364;0,097659230323191015;0,11243204588467859;0,46111721748206885;0,451143125587222;100,11291848506119;101,31712437264189;0
16;-1;0;-150;0;59,743034150212104;60,462209248094766;0,13428144169438766;0,13507014639655848;0,097659230323191015;0,11238986354795993;0,46111721748206885;0,451143125587222;100,05188146610919;101,31709551237432;0
17;-1;0;-150;0;59,7674489577929;60,462190297554891;0,13428144169438766;0,13507266982532445;0,10986663411358989;0,11234781197648509;0,46111721748206885;0,451143125587222;100,05188146610919;101,31687526844516;0
18;-1;0;-150;0;59,7674489577929;60,462247995013065;0,13428144169438766;0,13507518543146124;0,10986663411358989;0,11234418539057231;0,46111721748206885;0,451143125587222;100,05188146610919;101,31665570727215;0
19;-1;0;-150;0;59,7674489577929;60,46230551360911;0,13428144169438766;0,13507769323921903;0,10986663411358989;0,11234057004707586;0,46111721748206885;0,451143125587222;100,12512588885158;101,31643682673879;0
20;-1;0;-150;0;59,7674489577929;60,462362853897517;0,13428144169438766;0,13508019327277274;0,10986663411358989;0,11233696591114424;0,46111721748206885;0,451143125587222;100,12512588885158;101,31644839248924;0
21;-1;0;-150;0;59,7552415540025;60,462420016431025;0,13428144169438766;0,13508268555622246;0,10986663411358989;0,11233337294803401;0,46111721748206885;0,451143125587222;100,06408886989959;101,31645992238585;0
22;-1;0;-150;0;59,7552415540025;60,462438707134993;0,14648884548478652;0,13508517011359347;0,10986663411358989;0,11232979112310942;0,46111721748206885;0,451143125587222;100,06408886989959;101,31627994341132;0
23;-1;0;-150;0;59,7552415540025;60,462457339897774;0,14648884548478652;0,13512594159452712;0,10986663411358989;0,11232622040184211;0,46111721748206885;0,451143125587222;100,06408886989959;101,31610052237161;0
24;-1;0;-150;0;59,730826746421705;60,462475914898995;0,14648884548478652;0,13516658668386988;0,10986663411358989;0,11232266074981072;0,46111721748206885;0,451143125587222;100,13733329264198;101,31592165753713;0
25;-1;0;-150;0;59,730826746421705;60,462417843066326;0,14648884548478652;0,13520710577343567;0,10986663411358989;0,11231911213270063;0,46111721748206885;0,451143125587222;100,11291848506119;101,31597311493778;0
26;-1;0;-150;0;59,743034150212104;60,462359951256346;0,14648884548478652;0,13524749925382382;0,10986663411358989;0,11231557451630357;0,46111721748206885;0,451143125587222;100,07629627368999;101,3159478235691;0
27;-1;0;-150;0;59,7552415540025;60,462340533536668;0,14648884548478652;0,13528776751442276;0,10986663411358989;0,11231204786651734;0,46111721748206885;0,451143125587222;100,12512588885158;101,31580772672662;0
28;-1;0;-150;0;59,7552415540025;60,4623594706376;0,14648884548478652;0,13532791094341384;0,10986663411358989;0,11230853214934546;0,46111721748206885;0,451143125587222;100,12512588885158;101,31582124268709;0
29;-1;0;-150;0;59,743034150212104;60,462378349033528;0,14648884548478652;0,13536792992777505;0,097659230323191015;0,11230502733089681;0,46111721748206885;0,451143125587222;100,12512588885158;101,31583471674809;0
30;-1;0;-150;0;59,730826746421705;60,462358874280746;0,14648884548478652;0,1354078248532847;0,10986663411358989;0,11226323875169487;0,46111721748206885;0,451143125587222;100,06408886989959;101,3158481490395;0
31;-1;0;-150;0;59,69420453505051;60,462301165274006;0,14648884548478652;0,13544759610452531;0,10986663411358989;0,11225987434277894;0,46111721748206885;0,451143125587222;100,10071108127079;101,31567006656235;0
32;-1;0;-150;0;59,69420453505051;60,462128751288112;0,14648884548478652;0,13548724406488707;0,12207403790398877;0,11225652036353065;0,46111721748206885;0,451143125587222;100,13733329264198;101,31560742001795;0
33;-1;0;-150;0;59,69420453505051;60,461956871785574;0,14648884548478652;0,13552676911657172;0,12207403790398877;0,1122914714073085;0,46111721748206885;0,451143125587222;100,13733329264198;101,31565985155491;0
34;-1;0;-150;0;59,706411938840908;60,4617855251095;0,14648884548478652;0,13556617164059612;0,12207403790398877;0,11232631410285064;0,46111721748206885;0,451143125587222;100,11291848506119;101,31571212055411;0
35;-1;0;-150;0;59,706411938840908;60,4616530042338;0,14648884548478652;0,13560545201679605;0,12207403790398877;0,11236104878603659;0,46111721748206885;0,451143125587222;100,07629627368999;101,31568763826803;0
36;-1;0;-150;0;59,743034150212104;60,461520894172821;0,14648884548478652;0,13564461062382976;0,12207403790398877;0,11239567579170469;0,46111721748206885;0,451143125587222;100,13733329264198;101,31554834799998;0
37;-1;0;-150;0;59,706411938840908;60,461504077530108;0,14648884548478652;0,13568364783918166;0,10986663411358989;0,11243019545365519;0,46111721748206885;0,451143125587222;100,12512588885158;101,31560096266018;0
38;-1;0;-150;0;59,706411938840908;60,461372429141917;0,14648884548478652;0,135722564039166;0,10986663411358989;0,11242631347896317;0,46111721748206885;0,451143125587222;100,12512588885158;101,31561511958927;0
39;-1;0;-150;0;59,730826746421705;60,461241188863717;0,14648884548478652;0,13576135959893035;0,10986663411358989;0,11242244353839272;0,46111721748206885;0,451143125587222;100,06408886989959;101,31562923263188;0
40;-1;0;-150;0;59,730826746421705;60,461186944681771;0,14648884548478652;0,13580003489245945;0,12207403790398877;0,11241858559463803;0,46111721748206885;0,451143125587222;100,07629627368999;101,31545182879559;0
41;-1;0;-150;0;59,7552415540025;60,461132868656776;0,14648884548478652;0,13583859029257864;0,12207403790398877;0,11245303423619947;0,46111721748206885;0,451143125587222;100,13733329264198;101,31531326953689;0
42;-1;0;-150;0;59,7796563615833;60,461155549518843;0,13428144169438766;0,13587702617095743;0,12207403790398877;0,11248737608697204;0,46111721748206885;0,451143125587222;100,10071108127079;101,31536661294035;0
43;-1;0;-150;0;59,7796563615833;60,461254749321633;0,13428144169438766;0,13587704827242275;0,12207403790398877;0,11252161147800724;0,46111721748206885;0,451143125587222;100,10071108127079;101,31530490710219;0
44;-1;0;-150;0;59,7918637653737;60,461353641605029;0,13428144169438766;0,13587707030537355;0,12207403790398877;0,11255574073933021;0,46111721748206885;0,451143125587222;100,05188146610919;101,31524339255212;0
45;-1;0;-150;0;59,7918637653737;60,461490521948036;0,13428144169438766;0,1358770922700222;0,12207403790398877;0,11258976419994308;0,46111721748206885;0,451143125587222;100,07629627368999;101,3150288901944;0
46;-1;0;-150;0;59,7918637653737;60,461626977961977;0,13428144169438766;0,13587711416658044;0,12207403790398877;0,11262368218782808;0,46111721748206885;0,451143125587222;100,12512588885158;101,31489164204537;0
47;-1;0;-150;0;59,7674489577929;60,461763010962272;0,13428144169438766;0,13587713599525933;0,10986663411358989;0,11265749502995062;0,46111721748206885;0,451143125587222;100,10071108127079;101,31490799786836;0
48;-1;0;-150;0;59,7674489577929;60,461822033008879;0,13428144169438766;0,13587715775626935;0,10986663411358989;0,11265290842657209;0,46111721748206885;0,451143125587222;100,10071108127079;101,31484771373691;0
49;-1;0;-150;0;59,7796563615833;60,461880872087143;0,14648884548478652;0,1358771794498202;0,12207403790398877;0,11264833604166402;0,46111721748206885;0,451143125587222;100,06408886989959;101,31478761648627;0
50;-1;0;-150;0;59,8040711691641;60,461977823389965;0,14648884548478652;0,13591549570181155;0,12207403790398877;0,11268207245683967;0,46111721748206885;0,451143125587222;100,13733329264198;101,31461282166005;0
51;-1;0;-150;0;59,8040711691641;60,462151063395126;0,14648884548478652;0,13595369317342174;0,12207403790398877;0,11271570428912828;0,46111721748206885;0,451143125587222;100,13733329264198;101,31466833645192;0
52;-1;0;-150;0;59,8040711691641;60,462323766356263;0,14648884548478652;0,1359917722328699;0,10986663411358989;0,11274923186273678;0,46111721748206885;0,451143125587222;100,10071108127079;101,31472367914795;0
53;-1;0;-150;0;59,8040711691641;60,462495933938229;0,14648884548478652;0,1360297332472338;0,10986663411358989;0,11274436087517661;0,46111721748206885;0,451143125587222;100,10071108127079;101,31466396640452;0
54;-1;0;-150;0;59,8040711691641;60,4626675678007;0,14648884548478652;0,13606757658245316;0,10986663411358989;0,11273950498767789;0,46111721748206885;0,451143125587222;100,14954069643238;101,31460443877063;0
55;-1;0;-150;0;59,828485976744894;60,462838669598185;0,14648884548478652;0,13610530260333334;0,10986663411358989;0,11273466415343041;0,46111721748206885;0,451143125587222;100,18616290780358;101,31469827417514;0
56;-1;0;-150;0;59,7918637653737;60,463085830231485;0,15869624927518541;0,13614291167354881;0,10986663411358989;0,11272983832576909;0,46111721748206885;0,451143125587222;100,13733329264198;101,31490670256699;0
